"Lon","Lat","bird"
-24.7667758557745,-57.2886943792083,196709
-24.8628158557745,-57.4416943792083,196709
-27.8469158557745,-58.2048943792083,196709
-25.1783758557745,-58.0842943792083,196709
-25.4287658557745,-58.1220943792083,196709
-26.3823058557745,-57.5838943792083,196709
-25.1749458557745,-57.9132943792083,196709
-26.7596058557745,-58.3596943792083,196709
-25.4047558557745,-57.5856943792083,196709
-24.6295758557745,-57.7872943792083,196709
-27.3770058557745,-57.4416943792083,196709
-25.2298258557745,-58.0194943792083,196709
-26.2210958557745,-57.8466943792083,196709
-27.1917858557745,-57.9996943792083,196709
-27.6239658557745,-57.7242943792083,196709
-25.9569858557745,-57.4344943792083,196709
-27.8160458557745,-57.4308943792083,196709
-25.1543658557745,-57.8394943792083,196709
-25.7065958557745,-58.1814943792083,196709
-26.2588258557745,-57.4758943792083,196709
-24.7187558557745,-58.0770943792083,196709
-24.6981758557745,-57.6630943792083,196709
-25.2058158557745,-57.7044943792083,196709
-27.5759458557745,-57.7422943792083,196709
-27.3015458557745,-57.4704943792083,196709
-25.9021058557745,-58.0752943792083,196709
-25.1749458557745,-57.7332943792083,196709
-24.6364358557745,-57.5442943792083,196709
-24.6364358557745,-57.8376943792083,196709
-27.4936258557745,-58.2426943792083,196709
-24.9005458557745,-57.8358943792083,196709
-26.3411458557745,-57.5064943792083,196709
-25.9192558557745,-58.1436943792083,196709
-25.6482858557745,-58.1922943792083,196709
-24.8010758557745,-57.8322943792083,196709
-25.0240258557745,-57.6504943792083,196709
-25.6311358557745,-57.4794943792083,196709
-27.0648758557745,-57.8790943792083,196709
-25.8780958557745,-58.0446943792083,196709
-27.4456058557745,-57.7728943792083,196709
-25.6860158557745,-57.4812943792083,196709
-27.2535258557745,-58.3272943792083,196709
-26.3308558557745,-57.4398943792083,196709
-26.4852058557745,-58.1850943792083,196709
-27.7165758557745,-58.1418943792083,196709
-27.6685558557745,-58.0590943792083,196709
-24.9965858557745,-57.9474943792083,196709
-26.8213458557745,-57.7404943792083,196709
-25.2504058557745,-58.3722943792083,196709
-26.5640958557745,-57.6594943792083,196709
-27.5347858557745,-58.1292943792083,196709
-26.5606658557745,-57.6378943792083,196709
-26.7527458557745,-58.2156943792083,196709
-26.8625058557745,-57.8484943792083,196709
-24.7839258557745,-58.1706943792083,196709
-25.6002658557745,-58.0176943792083,196709
-26.3308558557745,-57.6972943792083,196709
-25.1989558557745,-58.2966943792083,196709
-26.1044758557745,-57.5820943792083,196709
-27.6548358557745,-58.1976943792083,196709
-26.8522158557745,-57.7296943792083,196709
-26.1353458557745,-57.5568943792083,196709
-25.5248058557745,-57.5226943792083,196709
-26.0461658557745,-57.8880943792083,196709
-25.6620058557745,-57.8304943792083,196709
-25.8883858557745,-57.3678943792083,196709
-26.3994558557745,-57.8610943792083,196709
-25.3567358557745,-58.1616943792083,196709
-27.3289858557745,-58.3524943792083,196709
-27.1746358557745,-58.1814943792083,196709
-27.8880758557745,-57.7656943792083,196709
-24.7942158557745,-57.5172943792083,196709
-24.6913158557745,-57.8232943792083,196709
-27.7748858557745,-57.4272943792083,196709
-25.2847058557745,-57.9024943792083,196709
-27.7714558557745,-57.8970943792083,196709
-25.4596358557745,-57.4128943792083,196709
-25.6414258557745,-58.0824943792083,196709
-26.7836158557745,-57.7350943792083,196709
-25.8643758557745,-58.1832943792083,196709
-27.6205358557745,-57.5424943792083,196709
-25.8506558557745,-58.1400943792083,196709
-27.5107758557745,-58.1724943792083,196709
-27.4215958557745,-57.9114943792083,196709
-25.1680858557745,-58.0194943792083,196709
-25.2058158557745,-57.3678943792083,196709
-26.9962758557745,-57.5172943792083,196709
-25.1783758557745,-57.9618943792083,196709
-27.1712058557745,-57.6486943792083,196709
-25.5248058557745,-58.0482943792083,196709
-26.8041958557745,-58.2462943792083,196709
-27.6205358557745,-57.3966943792083,196709
-26.1490658557745,-58.0032943792083,196709
-27.0511558557745,-58.0554943792083,196709
-25.4287658557745,-58.0194943792083,196709
-27.6685558557745,-57.5334943792083,196709
-27.8263358557745,-57.7368943792083,196709
-27.3941558557745,-57.9006943792083,196709
-27.0065658557745,-58.2696943792083,196709
-25.0068758557745,-57.9816943792083,196709
-27.8949358557745,-58.0338943792083,196709
-25.6825858557745,-58.1418943792083,196709
-25.2572658557745,-58.1994943792083,196709
-25.2401158557745,-58.4172943792083,196709
-24.7461958557745,-57.5856943792083,196709
-25.1337858557745,-58.3938943792083,196709
-27.5244958557745,-57.6342943792083,196709
-25.9261158557745,-58.3740943792083,196709
-27.6959958557745,-57.7512943792083,196709
-26.1456358557745,-57.3390943792083,196709
-27.7131458557745,-57.6324943792083,196709
-25.6551458557745,-57.7260943792083,196709
-26.3754458557745,-58.2264943792083,196709
-25.8335058557745,-58.1742943792083,196709
-25.6688658557745,-57.6342943792083,196709
-27.6068158557745,-57.3912943792083,196709
-27.1712058557745,-57.5154943792083,196709
-26.4097458557745,-57.8376943792083,196709
-25.4664958557745,-58.1670943792083,196709
-25.0686158557745,-58.0428943792083,196709
-27.2466658557745,-57.3300943792083,196709
-26.7596058557745,-57.7098943792083,196709
-25.1680858557745,-57.5370943792083,196709
-27.7611658557745,-58.4100943792083,196709
-26.6498458557745,-57.6432943792083,196709
-24.9382758557745,-58.2048943792083,196709
-25.5831158557745,-57.6396943792083,196709
-25.8986758557745,-57.3912943792083,196709
-25.9878558557745,-58.0356943792083,196709
-27.1540558557745,-58.4118943792083,196709
-24.9931558557745,-57.8880943792083,196709
-25.5556758557745,-58.2516943792083,196709
-26.2519658557745,-57.8718943792083,196709
-27.0031358557745,-57.3678943792083,196709
-26.4028858557745,-57.8934943792083,196709
-25.6379958557745,-58.2390943792083,196709
-25.8094958557745,-57.6180943792083,196709
-25.1715158557745,-58.3434943792083,196709
-26.6567058557745,-57.5316943792083,196709
-27.8915058557745,-57.7908943792083,196709
-25.9192558557745,-57.4524943792083,196709
-26.8659358557745,-58.1940943792083,196709
-25.8540858557745,-57.2886943792083,196709
-26.8282058557745,-57.8232943792083,196709
-26.2725458557745,-58.1166943792083,196709
-26.2828358557745,-57.4362943792083,196709
-26.0530258557745,-58.1742943792083,196709
-26.1765058557745,-57.4902943792083,196709
-26.1524958557745,-57.8772943792083,196709
-25.2332558557745,-57.6630943792083,196709
-27.0648758557745,-57.6126943792083,196709
-26.9722658557745,-57.5442943792083,196709
-27.7680258557745,-57.9150943792083,196709
-26.7012958557745,-57.3822943792083,196709
-25.7992058557745,-58.3362943792083,196709
-25.6517158557745,-57.3732943792083,196709
-26.7596058557745,-58.1346943792083,196709
-26.5229358557745,-58.1400943792083,196709
-26.4028858557745,-58.3668943792083,196709
-25.1440758557745,-58.3740943792083,196709
-26.5949658557745,-57.9474943792083,196709
-25.5042258557745,-58.3740943792083,196709
-26.5743858557745,-57.5802943792083,196709
-25.4253358557745,-57.5586943792083,196709
-24.8422358557745,-58.3560943792083,196709
-26.1113358557745,-57.7350943792083,196709
-26.3342858557745,-57.5766943792083,196709
-25.7511858557745,-58.2678943792083,196709
-27.8812158557745,-58.3974943792083,196709
-25.0686158557745,-58.0464943792083,196709
-25.1337858557745,-57.5424943792083,196709
-27.5142058557745,-57.5352943792083,196709
-24.6398658557745,-57.8880943792083,196709
-27.1986458557745,-57.6630943792083,196709
-26.7218758557745,-57.4020943792083,196709
-26.5469458557745,-57.4452943792083,196709
-25.4424858557745,-57.8682943792083,196709
-24.8456658557745,-57.8502943792083,196709
-24.6673058557745,-57.5982943792083,196709
-27.0888858557745,-57.7890943792083,196709
-26.8213458557745,-58.1742943792083,196709
-26.9791258557745,-57.4596943792083,196709
-27.2535258557745,-58.1436943792083,196709
-27.3838658557745,-57.6576943792083,196709
-25.4150458557745,-58.3650943792083,196709
-27.4901958557745,-57.6144943792083,196709
-25.3601658557745,-57.7620943792083,196709
-27.4318858557745,-57.7368943792083,196709
-25.2881358557745,-58.2336943792083,196709
-25.1029158557745,-57.9168943792083,196709
-27.4730458557745,-57.4560943792083,196709
-27.0340058557745,-57.7386943792083,196709
-26.2245258557745,-57.4938943792083,196709
-27.3804358557745,-57.5298943792083,196709
-25.6174158557745,-57.9366943792083,196709
-25.4596358557745,-57.4344943792083,196709
-26.6601358557745,-58.0932943792083,196709
-27.5759458557745,-57.5010943792083,196709
-25.2263958557745,-57.9204943792083,196709
-26.8350658557745,-58.4082943792083,196709
-27.1094658557745,-57.9222943792083,196709
-24.8319458557745,-57.3660943792083,196709
-25.4253358557745,-58.3848943792083,196709
-26.1627858557745,-57.4560943792083,196709
-25.6860158557745,-58.3182943792083,196709
-25.1200658557745,-58.3308943792083,196709
-27.4353158557745,-58.2102943792083,196709
-24.7359058557745,-58.2768943792083,196709
-26.7390258557745,-57.4830943792083,196709
-26.4063158557745,-57.5514943792083,196709
-27.5553658557745,-58.2588943792083,196709
-26.8590758557745,-57.7242943792083,196709
-26.9551158557745,-57.8682943792083,196709
-24.9314158557745,-57.6900943792083,196709
-27.1026058557745,-58.0644943792083,196709
-27.9326658557745,-58.3182943792083,196709
-27.3255558557745,-57.4902943792083,196709
-26.5023558557745,-57.5892943792083,196709
-27.7680258557745,-58.3866943792083,196709
-27.0545858557745,-58.3344943792083,196709
-27.8194758557745,-57.7656943792083,196709
-26.2725458557745,-57.3912943792083,196709
-27.8469158557745,-58.1760943792083,196709
-27.0888858557745,-58.3542943792083,196709
-25.7786258557745,-58.4046943792083,196709
-25.9021058557745,-57.7368943792083,196709
-27.1231858557745,-57.7800943792083,196709
-27.3495658557745,-58.1778943792083,196709
-24.6981758557745,-58.4118943792083,196709
-26.3960258557745,-58.0446943792083,196709
-27.4799058557745,-57.7530943792083,196709
-25.7031658557745,-57.3012943792083,196709
-25.6997358557745,-57.7134943792083,196709
-24.6878858557745,-58.1202943792083,196709
-26.8384958557745,-58.3020943792083,196709
-25.7854858557745,-57.3228943792083,196709
-25.4013258557745,-58.1562943792083,196709
-27.0614458557745,-58.3956943792083,196709
-27.4318858557745,-57.7800943792083,196709
-24.8593858557745,-58.3470943792083,196709
-26.1799358557745,-57.3336943792083,196709
-27.2638158557745,-58.2696943792083,196709
-26.2656858557745,-57.3768943792083,196709
-26.1147658557745,-57.6882943792083,196709
-27.7920358557745,-58.0662943792083,196709
-26.2999858557745,-57.5280943792083,196709
-24.9657158557745,-57.9060943792083,196709
-27.5039158557745,-57.9276943792083,196709
-26.8487858557745,-57.9474943792083,196709
-25.9809958557745,-58.2228943792083,196709
-25.5796858557745,-57.2958943792083,196709
-27.5999558557745,-57.4380943792083,196709
-26.8384958557745,-57.8754943792083,196709
-25.4184758557745,-58.0086943792083,196709
-25.2606958557745,-57.9852943792083,196709
-25.2298258557745,-58.1940943792083,196709
-25.1063458557745,-57.6396943792083,196709
-25.1577958557745,-58.2966943792083,196709
-26.0838958557745,-57.3246943792083,196709
-25.3841758557745,-57.5568943792083,196709
-26.2451058557745,-58.2696943792083,196709
-26.9791258557745,-57.8628943792083,196709
-25.0514658557745,-57.3120943792083,196709
-27.0340058557745,-57.8628943792083,196709
-26.9139558557745,-58.0320943792083,196709
-25.1509358557745,-57.4488943792083,196709
-27.8846458557745,-57.4200943792083,196709
-24.9245558557745,-57.6378943792083,196709
-26.5675258557745,-57.7638943792083,196709
-25.7889158557745,-57.9456943792083,196709
-25.1234958557745,-57.7980943792083,196709
-25.8163558557745,-57.6162943792083,196709
-25.2504058557745,-58.1778943792083,196709
-26.6326958557745,-57.7332943792083,196709
-27.6239658557745,-58.2228943792083,196709
-26.7115858557745,-57.3426943792083,196709
-26.8968058557745,-57.7908943792083,196709
-24.7564858557745,-57.6072943792083,196709
-25.1646558557745,-58.4046943792083,196709
-27.1128958557745,-58.3002943792083,196709
-27.9258058557745,-57.7044943792083,196709
-27.6205358557745,-58.2282943792083,196709
-27.9566758557745,-57.5838943792083,196709
-24.7324758557745,-57.9546943792083,196709
-24.7324758557745,-58.0842943792083,196709
-24.7873558557745,-58.0356943792083,196709
-27.1403358557745,-58.1364943792083,196709
-26.7939058557745,-57.4614943792083,196709
-27.5210658557745,-58.1040943792083,196709
-26.8213458557745,-57.5694943792083,196709
-25.8094958557745,-57.5856943792083,196709
-27.9223758557745,-57.4200943792083,196709
-24.6741658557745,-57.5838943792083,196709
-26.1456358557745,-57.3804943792083,196709
-25.9604158557745,-58.1688943792083,196709
-25.8918158557745,-58.1616943792083,196709
-26.4097458557745,-57.6990943792083,196709
-26.1730758557745,-57.6684943792083,196709
-24.8559558557745,-57.9204943792083,196709
-24.8525258557745,-57.4470943792083,196709
-25.2195358557745,-58.2966943792083,196709
-26.9002358557745,-57.3804943792083,196709
-25.8472258557745,-58.2552943792083,196709
-26.8213458557745,-57.7422943792083,196709
-27.5382158557745,-57.7026943792083,196709
-25.9535558557745,-58.0248943792083,196709
-26.4954958557745,-57.9474943792083,196709
-27.8572058557745,-58.0122943792083,196709
-26.2519658557745,-57.3696943792083,196709
-25.9638458557745,-57.4398943792083,196709
-27.9326658557745,-57.6756943792083,196709
-27.8160458557745,-58.2750943792083,196709
-27.8880758557745,-57.2976943792083,196709
-26.0290158557745,-57.6504943792083,196709
-26.9448258557745,-57.9222943792083,196709
-25.1097758557745,-57.6054943792083,196709
-26.1490658557745,-58.4118943792083,196709
-26.7047258557745,-57.9996943792083,196709
-26.2588258557745,-57.7260943792083,196709
-26.8247758557745,-58.0518943792083,196709
-25.0377458557745,-58.2894943792083,196709
-27.7783158557745,-58.2066943792083,196709
-25.0377458557745,-57.7548943792083,196709
-27.7748858557745,-57.6018943792083,196709
-27.1369058557745,-57.3444943792083,196709
-25.2435458557745,-58.2264943792083,196709
-26.7630358557745,-58.0410943792083,196709
-26.3548658557745,-57.6882943792083,196709
-25.5659658557745,-57.7944943792083,196709
-27.0065658557745,-58.1094943792083,196709
-27.6822758557745,-58.3596943792083,196709
-25.4905058557745,-58.2660943792083,196709
-26.8933758557745,-57.5406943792083,196709
-26.5881058557745,-57.8268943792083,196709
-26.1559258557745,-58.1616943792083,196709
-25.8540858557745,-57.8844943792083,196709
-27.2329458557745,-57.6072943792083,196709
-25.9295458557745,-58.3236943792083,196709
-25.4939358557745,-57.6648943792083,196709
-26.7047258557745,-58.1886943792083,196709
-25.3533058557745,-58.3182943792083,196709
-27.6342558557745,-58.1400943792083,196709
-27.3495658557745,-58.0356943792083,196709
-25.7546158557745,-57.6630943792083,196709
-26.9825558557745,-57.9546943792083,196709
-25.9021058557745,-58.1076943792083,196709
-27.2260858557745,-57.7314943792083,196709
-27.5553658557745,-58.2462943792083,196709
-24.7736358557745,-57.6306943792083,196709
-25.6825858557745,-58.2750943792083,196709
-25.8540858557745,-58.1526943792083,196709
-25.4321958557745,-57.9204943792083,196709
-25.9364058557745,-57.8502943792083,196709
-27.3529958557745,-58.0554943792083,196709
-27.0271458557745,-58.2426943792083,196709
-25.9981458557745,-57.3516943792083,196709
-27.0888858557745,-58.0680943792083,196709
-27.4490358557745,-57.7728943792083,196709
-24.8079358557745,-57.8592943792083,196709
-24.8628158557745,-57.8394943792083,196709
-25.2572658557745,-57.6522943792083,196709
-26.7081558557745,-57.7962943792083,196709
-25.3533058557745,-57.8736943792083,196709
-25.2641258557745,-58.1004943792083,196709
-25.6036958557745,-57.7728943792083,196709
-26.7733258557745,-57.3786943792083,196709
-25.0617558557745,-57.5406943792083,196709
-26.4852058557745,-58.0644943792083,196709
-25.3910358557745,-57.5676943792083,196709
-26.6669958557745,-57.9240943792083,196709
-26.5846758557745,-57.8466943792083,196709
-27.5004858557745,-57.3588943792083,196709
-26.6361258557745,-57.6216943792083,196709
-25.5213758557745,-57.4794943792083,196709
-25.7168858557745,-57.3552943792083,196709
-26.9105258557745,-57.8340943792083,196709
-26.4920658557745,-57.4416943792083,196709
-26.4166058557745,-57.9420943792083,196709
-27.4558958557745,-57.3138943792083,196709
-26.8419258557745,-57.3966943792083,196709
-27.2706758557745,-57.5550943792083,196709
-27.3049758557745,-57.9456943792083,196709
-25.1200658557745,-58.3506943792083,196709
-25.0891958557745,-58.2858943792083,196709
-27.5279258557745,-57.4920943792083,196709
-27.9155158557745,-57.5838943792083,196709
-25.7889158557745,-58.1310943792083,196709
-27.3804358557745,-58.0050943792083,196709
-27.5828058557745,-57.6522943792083,196709
-27.0957458557745,-58.3524943792083,196709
-26.6567058557745,-57.7818943792083,196709
-25.3635958557745,-57.7620943792083,196709
-25.6894458557745,-57.5064943792083,196709
-27.6033858557745,-58.2228943792083,196709
-27.2603858557745,-57.9744943792083,196709
-26.7630358557745,-57.8664943792083,196709
-27.1128958557745,-58.3074943792083,196709
-27.8880758557745,-57.8844943792083,196709
-27.7680258557745,-58.1256943792083,196709
-26.5778158557745,-57.5370943792083,196709
-25.9432658557745,-57.7098943792083,196709
-26.5812458557745,-58.1832943792083,196709
-26.9105258557745,-58.3074943792083,196709
-25.6482858557745,-57.8844943792083,196709
-24.8422358557745,-57.4848943792083,196709
-26.2999858557745,-57.7674943792083,196709
-26.5057858557745,-57.6630943792083,196709
-24.6878858557745,-57.9078943792083,196709
-26.4063158557745,-57.3642943792083,196709
-27.1849258557745,-57.5568943792083,196709
-27.0099958557745,-58.2858943792083,196709
-26.1490658557745,-57.3534943792083,196709
-25.7340358557745,-58.2408943792083,196709
-26.7012958557745,-58.3236943792083,196709
-25.3670258557745,-57.3012943792083,196709
-25.1166358557745,-58.0428943792083,196709
-25.7546158557745,-57.3480943792083,196709
-27.3289858557745,-57.3660943792083,196709
-25.5042258557745,-57.9438943792083,196709
-26.1696458557745,-57.5352943792083,196709
-27.6239658557745,-57.6630943792083,196709
-24.9622858557745,-57.5226943792083,196709
-26.4817758557745,-58.2516943792083,196709
-25.0548958557745,-57.4992943792083,196709
-24.8285158557745,-57.8646943792083,196709
-26.2691158557745,-58.1778943792083,196709
-25.3018558557745,-57.4830943792083,196709
-25.5076558557745,-58.1076943792083,196709
-27.7268658557745,-57.8034943792083,196709
-27.5313558557745,-57.3516943792083,196709
-25.1440758557745,-58.0050943792083,196709
-27.4799058557745,-58.1454943792083,196709
-26.0255858557745,-57.6612943792083,196709
-27.8709258557745,-57.7242943792083,196709
-25.7031658557745,-57.4326943792083,196709
-27.7302958557745,-57.6360943792083,196709
-26.4817758557745,-57.9906943792083,196709
-26.8419258557745,-57.9150943792083,196709
-26.3514358557745,-58.2714943792083,196709
-27.2329458557745,-57.9078943792083,196709
-25.1989558557745,-57.5766943792083,196709
-27.5896658557745,-57.9042943792083,196709
-25.9844258557745,-57.5136943792083,196709
-27.2638158557745,-58.3938943792083,196709
-26.0598858557745,-57.6342943792083,196709
-27.8674958557745,-57.4524943792083,196709
-27.8640658557745,-57.6918943792083,196709
-26.4440458557745,-57.7098943792083,196709
-26.4714858557745,-58.1598943792083,196709
-25.3087158557745,-58.2372943792083,196709
-24.9348458557745,-57.4974943792083,196709
-27.4250258557745,-58.0860943792083,196709
-27.2329458557745,-57.6972943792083,196709
-26.9654058557745,-57.3696943792083,196709
-25.4356258557745,-57.5658943792083,196709
-24.7427658557745,-58.3164943792083,196709
-25.8163558557745,-57.8178943792083,196709
-27.9463858557745,-57.3534943792083,196709
-25.1920958557745,-57.5946943792083,196709
-26.5675258557745,-57.3714943792083,196709
-26.2176658557745,-57.5136943792083,196709
-26.6292658557745,-57.8556943792083,196709
-26.5915358557745,-57.3462943792083,196709
-27.7131458557745,-58.3596943792083,196709
-25.7168858557745,-58.3146943792083,196709
-26.1044758557745,-57.6036943792083,196709
-26.2176658557745,-57.7242943792083,196709
-27.9429558557745,-57.9996943792083,196709
-24.9451358557745,-57.3750943792083,196709
-25.9672758557745,-58.3146943792083,196709
-25.6997358557745,-57.4740943792083,196709
-25.7237458557745,-57.9348943792083,196709
-26.4166058557745,-57.9726943792083,196709
-26.3788758557745,-57.8772943792083,196709
-25.3601658557745,-57.3786943792083,196709
-26.6429858557745,-57.7260943792083,196709
-24.7873558557745,-58.1868943792083,196709
-24.6535858557745,-57.4146943792083,196709
-25.6414258557745,-57.3642943792083,196709
-25.5865458557745,-57.3138943792083,196709
-27.0202858557745,-57.9222943792083,196709
-27.2020758557745,-58.1958943792083,196709
-25.3190058557745,-57.8988943792083,196709
-26.3514358557745,-57.6918943792083,196709
-25.2229658557745,-58.2750943792083,196709
-27.0820258557745,-57.9780943792083,196709
-27.1986458557745,-58.3686943792083,196709
-26.3171358557745,-57.4938943792083,196709
-24.7770658557745,-57.9726943792083,196709
-25.6036958557745,-58.3650943792083,196709
-26.0633158557745,-57.3822943792083,196709
-26.7561758557745,-57.7872943792083,196709
-26.1422058557745,-57.4308943792083,196709
-27.6685558557745,-57.7638943792083,196709
-24.8422358557745,-57.8106943792083,196709
-26.4234658557745,-57.3552943792083,196709
-24.7633458557745,-57.7098943792083,196709
-24.8456658557745,-57.8340943792083,196709
-25.1646558557745,-57.6972943792083,196709
-26.6669958557745,-58.0590943792083,196709
-27.4593258557745,-57.6972943792083,196709
-27.7474458557745,-58.1418943792083,196709
-26.0564558557745,-57.7008943792083,196709
-25.2641258557745,-58.3092943792083,196709
-27.1883558557745,-57.9978943792083,196709
-27.1471958557745,-58.3812943792083,196709
-24.9451358557745,-57.8052943792083,196709
-26.6704258557745,-57.8700943792083,196709
-27.5039158557745,-57.2976943792083,196709
-25.5110858557745,-58.3974943792083,196709
-25.9226858557745,-57.8682943792083,196709
-26.4474758557745,-57.5676943792083,196709
-25.0754758557745,-57.7620943792083,196709
-26.5572358557745,-57.6900943792083,196709
-25.6482858557745,-57.8466943792083,196709
-26.1627858557745,-58.3668943792083,196709
-25.5865458557745,-57.2994943792083,196709
-27.7920358557745,-57.4596943792083,196709
-24.8010758557745,-57.7206943792083,196709
-26.1936558557745,-57.7602943792083,196709
-27.4661858557745,-57.7134943792083,196709
-25.6517158557745,-58.4172943792083,196709
-27.0717358557745,-57.8052943792083,196709
-25.2881358557745,-57.4938943792083,196709
-26.5297958557745,-58.2750943792083,196709
-26.7390258557745,-57.3624943792083,196709
-27.7988958557745,-57.4830943792083,196709
-26.6361258557745,-57.9078943792083,196709
-25.7271758557745,-57.3984943792083,196709
-27.1712058557745,-57.9042943792083,196709
-27.9601058557745,-58.1382943792083,196709
-24.7290458557745,-58.2894943792083,196709
-25.9192558557745,-58.0050943792083,196709
-26.5160758557745,-58.1616943792083,196709
-26.8625058557745,-58.2732943792083,196709
-25.0343158557745,-57.8772943792083,196709
-27.2466658557745,-57.8016943792083,196709
-24.9176958557745,-57.9330943792083,196709
-27.9429558557745,-58.1922943792083,196709
-24.7050358557745,-57.6234943792083,196709
-27.5176358557745,-57.9888943792083,196709
-25.6174158557745,-58.1328943792083,196709
-25.5110858557745,-58.2786943792083,196709
-26.2210958557745,-58.0698943792083,196709
-27.4044458557745,-57.2976943792083,196709
-27.2398058557745,-58.3596943792083,196709
-26.2073758557745,-58.2012943792083,196709
-25.5110858557745,-57.5172943792083,196709
-25.6345658557745,-58.2966943792083,196709
-27.5965258557745,-58.4010943792083,196709
-25.7408958557745,-57.4380943792083,196709
-25.6894458557745,-57.8754943792083,196709
-26.9345358557745,-57.6216943792083,196709
-27.0751658557745,-58.0554943792083,196709
-26.5675258557745,-57.8610943792083,196709
-24.9074058557745,-58.4118943792083,196709
-25.8918158557745,-57.9618943792083,196709
-26.2965558557745,-57.3750943792083,196709
-27.6342558557745,-57.9654943792083,196709
-27.8606358557745,-57.6504943792083,196709
-27.9326658557745,-58.0410943792083,196709
-24.7976458557745,-58.2786943792083,196709
-25.0720458557745,-58.1742943792083,196709
-27.4113058557745,-57.7422943792083,196709
-26.5400858557745,-57.5388943792083,196709
-24.7770658557745,-57.7602943792083,196709
-26.1181958557745,-58.3074943792083,196709
-25.7786258557745,-58.1778943792083,196709
-26.3445758557745,-57.5100943792083,196709
-25.2778458557745,-57.4794943792083,196709
-24.6604458557745,-58.2282943792083,196709
-25.3258658557745,-57.6108943792083,196709
-27.0751658557745,-58.1166943792083,196709
-27.8091858557745,-57.8538943792083,196709
-26.8076258557745,-58.0950943792083,196709
-25.6036958557745,-57.5496943792083,196709
-26.4474758557745,-58.0554943792083,196709
-27.4627558557745,-57.6324943792083,196709
-26.9756958557745,-58.3146943792083,196709
-25.7889158557745,-57.3120943792083,196709
-26.2348158557745,-57.8700943792083,196709
-24.7016058557745,-57.8034943792083,196709
-25.5796858557745,-58.3344943792083,196709
-24.8936858557745,-58.3308943792083,196709
-24.9897258557745,-57.9402943792083,196709
-25.9535558557745,-57.6018943792083,196709
-26.9311058557745,-58.2570943792083,196709
-25.1097758557745,-57.4596943792083,196709
-25.2263958557745,-58.1346943792083,196709
-25.7683358557745,-58.1058943792083,196709
-25.9364058557745,-57.6432943792083,196709
-24.9108358557745,-57.5514943792083,196709
-27.6548358557745,-57.7458943792083,196709
-25.0343158557745,-57.7494943792083,196709
-26.4440458557745,-58.3038943792083,196709
-24.9965858557745,-57.8232943792083,196709
-24.8593858557745,-57.9564943792083,196709
-24.6673058557745,-58.3326943792083,196709
-26.1799358557745,-58.0428943792083,196709
-25.5728258557745,-58.3668943792083,196709
-25.0583258557745,-57.9834943792083,196709
-25.5076558557745,-57.3642943792083,196709
-25.9535558557745,-58.0734943792083,196709
-25.5213758557745,-57.8916943792083,196709
-27.1300458557745,-57.4920943792083,196709
-26.8727958557745,-57.5874943792083,196709
-26.4303258557745,-57.7980943792083,196709
-25.1886658557745,-58.3578943792083,196709
-26.3857358557745,-57.6180943792083,196709
-25.0171658557745,-58.3794943792083,196709
-25.1337858557745,-57.9780943792083,196709
-26.0290158557745,-58.1652943792083,196709
-27.4833358557745,-57.9564943792083,196709
-25.0068758557745,-58.2498943792083,196709
-25.9192558557745,-57.2904943792083,196709
-27.5279258557745,-57.6558943792083,196709
-27.3461358557745,-58.3704943792083,196709
-26.0495958557745,-58.3704943792083,196709
-25.0960558557745,-58.0626943792083,196709
-25.5179458557745,-57.6990943792083,196709
-25.1337858557745,-57.9870943792083,196709
-24.7187558557745,-58.0464943792083,196709
-27.1506258557745,-58.2192943792083,196709
-25.0754758557745,-57.3858943792083,196709
-26.9756958557745,-57.7080943792083,196709
-25.8609458557745,-57.4290943792083,196709
-27.7440158557745,-57.4308943792083,196709
-25.4527758557745,-57.3534943792083,196709
-26.7218758557745,-57.9528943792083,196709
-25.2366858557745,-58.2948943792083,196709
-26.8556458557745,-57.9942943792083,196709
-26.7390258557745,-57.7746943792083,196709
-26.1010458557745,-57.4740943792083,196709
-27.7611658557745,-57.7296943792083,196709
-27.5210658557745,-57.4488943792083,196709
-24.7153258557745,-58.1472943792083,196709
-25.2778458557745,-58.3308943792083,196709
-26.3857358557745,-57.4866943792083,196709
-26.9585458557745,-58.1904943792083,196709
-26.8522158557745,-57.9906943792083,196709
-25.7889158557745,-57.5622943792083,196709
-25.2435458557745,-58.3632943792083,196709
-25.3258658557745,-57.5136943792083,196709
-24.7599158557745,-58.3344943792083,196709
-27.0717358557745,-57.3372943792083,196709
-27.5587958557745,-57.4020943792083,196709
-26.4268958557745,-57.4416943792083,196709
-26.4817758557745,-57.4902943792083,196709
-27.7302958557745,-57.8232943792083,196709
-26.0736058557745,-58.0122943792083,196709
-27.0511558557745,-57.9996943792083,196709
-25.3327258557745,-57.3660943792083,196709
-26.0770358557745,-57.5910943792083,196709
-26.9379658557745,-58.0572943792083,196709
-27.7988958557745,-58.1472943792083,196709
-26.2382458557745,-58.2912943792083,196709
-25.8712358557745,-58.3704943792083,196709
-27.8126158557745,-57.4110943792083,196709
-26.9894158557745,-57.5910943792083,196709
-25.9741358557745,-58.2498943792083,196709
-25.2641258557745,-58.1868943792083,196709
-25.4424858557745,-57.9798943792083,196709
-26.9345358557745,-57.7692943792083,196709
-27.4284558557745,-57.9204943792083,196709
-27.7611658557745,-58.3038943792083,196709
-25.7168858557745,-58.1076943792083,196709
